hit_ID,x,y,z,layer_ID,particle_ID,particle_energy
1762,0.09927832473572384,-0.000573223584353807,3.9560125,Plane 0,1762,6760.5671284216005
1763,0.11260128770773742,-0.001618837544311161,3.9560125,Plane 0,1763,5972.943270286254
1764,0.11705460055392383,-0.00117231636960184,3.9560125,Plane 0,1764,5712.87110536472
1768,0.08650959349297718,-0.0007057686835233362,3.9560125,Plane 0,1768,7715.499455576928
1776,0.08203391662285293,-0.0003873949501424711,3.9560125,Plane 0,1776,8238.811219087615
1779,0.09995674319085873,-0.0004258533126682408,3.9560125,Plane 0,1779,6815.135435332553
1780,0.08348646280375459,0.0007536406245101412,3.9560125,Plane 0,1780,8071.0558935189165
1781,0.0735297159909103,-0.0010841521468936562,3.9560125,Plane 0,1781,9190.48223591108
1783,0.1041999066391209,1.8322069608804237e-05,3.9560125,Plane 0,1783,6526.664840981783
1789,0.09283453905238649,-0.0009731730335911578,3.9560125,Plane 0,1789,7184.318761998801
1792,0.10231723776913731,-0.0001310858610711123,3.9560125,Plane 0,1792,6626.056516437693
1793,0.11065023886053875,-0.0005902382316761723,3.9560125,Plane 0,1793,6143.26584852516
1797,0.10352633866155456,0.0010209990935565443,3.9560125,Plane 0,1797,6552.093133315366
1805,0.11369657473607123,-0.001116380714666796,3.9560125,Plane 0,1805,5940.594182548336
1808,0.10330969402569995,0.0002068944335167862,3.9560125,Plane 0,1808,6541.616426551436
1811,0.11390632316342544,0.0012287803526935372,3.9560125,Plane 0,1811,5913.18054515107
1812,0.1036971460517977,-0.0015118492743152103,3.9560125,Plane 0,1812,6440.626421631462
1817,0.09392289692292424,-0.0005683828500523406,3.9560125,Plane 0,1817,7213.6107334874805
1820,0.11349664925966815,-0.0009032927552944421,3.9560125,Plane 0,1820,5908.886340770174
1840,0.11668543865526017,0.0007555590122919852,3.9560125,Plane 0,1840,5820.182427634389
1842,0.09768384147135417,0.00131318924730925,3.9560125,Plane 0,1842,6929.790698558529
1845,0.1091133081636927,0.0013137978372350838,3.9560125,Plane 0,1845,6136.691917188933
1847,0.10403766431353043,5.2451063196007824e-05,3.9560125,Plane 0,1847,6499.498454014454
1848,0.0859940828373726,0.0005928802224572709,3.9560125,Plane 0,1848,7735.380894461625
1852,0.11753913712851455,-0.0012270781576800816,3.9560125,Plane 0,1852,5748.456363069956
1854,0.10479702254422846,0.0004708153553632691,3.9560125,Plane 0,1854,6340.386267077872
1858,0.10881886178129296,-0.0008570046954929837,3.9560125,Plane 0,1858,6143.732523827262
1860,0.10604849560908916,-0.00017309358075224965,3.9560125,Plane 0,1860,6384.355558655162
1866,0.11234840264165577,0.0014766842546194367,3.9560125,Plane 0,1866,6005.483563692311
1868,0.09074825013181924,0.0006565014537295529,3.9560125,Plane 0,1868,7405.3409338930005
1870,0.09026295260557568,0.0005618815997201808,3.9560125,Plane 0,1870,7531.575556964802
1871,0.10271381707646307,0.0008756367155915395,3.9560125,Plane 0,1871,6530.834378398698
1872,0.10683507794722936,-0.0012294793071153983,3.9560125,Plane 0,1872,6278.955260990067
1883,0.09266142382782412,0.0007159834695501591,3.9560125,Plane 0,1883,7251.1962241359115
1885,0.10047433988141508,-0.0010221424611952057,3.9560125,Plane 0,1885,6651.25467697512
1889,0.10123282539090106,-0.0009824009905347,3.9560125,Plane 0,1889,6566.700617433335
1890,0.09275435189630679,-0.0002643277777348697,3.9560125,Plane 0,1890,7141.044230895936
1891,0.08825736539713301,0.00022820546432578283,3.9560125,Plane 0,1891,7639.356857241721
1893,0.10135310502920061,-0.0011268386734862822,3.9560125,Plane 0,1893,6602.816459432402
1897,0.10498230814569329,0.00012913936436120292,3.9560125,Plane 0,1897,6348.81573186603
1899,0.1009392379803295,0.0004933340688114976,3.9560125,Plane 0,1899,6580.649913901237
1900,0.10538534171388333,0.0006779668488651465,3.9560125,Plane 0,1900,6368.000230838776
1907,0.11270665425927269,-3.5755464554977843e-06,3.9560125,Plane 0,1907,5913.16887464568
1913,0.10158845795441884,0.0006092183183305129,3.9560125,Plane 0,1913,6570.8338052211875
1914,0.10766602178780246,-0.0003549771453796418,3.9560125,Plane 0,1914,6168.679566112901
1916,0.11318465502550017,-0.00025880185836896273,3.9560125,Plane 0,1916,5879.39322051351
1920,0.07612888682445375,0.0010153243225954345,3.9560125,Plane 0,1920,8740.89084784101
1921,0.10933903507974503,0.0012222364998831117,3.9560125,Plane 0,1921,6159.021888388794
1935,0.08159530281932131,0.0005602140732449453,3.9560125,Plane 0,1935,8232.891917733172
1936,0.11297555832036502,-0.00038338929863277014,3.9560125,Plane 0,1936,5879.017438824782
1937,0.1051227813645816,0.0003502568153452731,3.9560125,Plane 0,1937,6336.868799240208
1941,0.09199887152405506,0.0010532040143809427,3.9560125,Plane 0,1941,7243.470992803946
1942,0.08976984495675762,-0.0012971924865195165,3.9560125,Plane 0,1942,7465.3393532234995
1944,0.10888912954495032,-0.0006615737979648721,3.9560125,Plane 0,1944,6243.648103183043
1951,0.10665687038203653,-0.00097610462222245,3.9560125,Plane 0,1951,6247.634347249027
1952,0.11607464264809507,0.000802583040975449,3.9560125,Plane 0,1952,5751.726167544084
1955,0.11523547425606068,-0.00011930804607517086,3.9560125,Plane 0,1955,5869.867163665693
1960,0.08234601570726076,-0.0014530308621989207,3.9560125,Plane 0,1960,8150.386834766416
1961,0.10752579252637223,-0.0011260966111412158,3.9560125,Plane 0,1961,6203.93446000141
1967,0.09869253536133575,-2.0611843532054404e-05,3.9560125,Plane 0,1967,6757.2702647717215
1972,0.10652071917521029,0.0004714236996702124,3.9560125,Plane 0,1972,6280.344865744182
1977,0.08283742398538062,-7.40664430618563e-05,3.9560125,Plane 0,1977,8077.447590224637
1979,0.10448080929729127,0.0002763425358306958,3.9560125,Plane 0,1979,6341.365414030006
1980,0.10888158740585398,0.0011547717469456943,3.9560125,Plane 0,1980,6208.676686915032
1982,0.10812579850348913,-0.0004771575173398866,3.9560125,Plane 0,1982,6274.8742153774565
1984,0.1148065570193862,-0.00029756114859482,3.9560125,Plane 0,1984,5906.0507267425
1985,0.08234570938880076,-0.00042075247525892665,3.9560125,Plane 0,1985,8065.184395049273
1986,0.10875990875822031,0.0010970418995651077,3.9560125,Plane 0,1986,6219.580131548817
1989,0.10199542722948648,-0.0015302509244228323,3.9560125,Plane 0,1989,6551.5401030107
1993,0.09644455434719487,-0.000350278989949895,3.9560125,Plane 0,1993,6924.77318873761
1994,0.11622098705740277,-0.0012581086962099796,3.9560125,Plane 0,1994,5748.666881122824
1995,0.11734596518277716,-0.001630329106759721,3.9560125,Plane 0,1995,5756.073376358278
1996,0.11135849712332249,0.0013971359556577386,3.9560125,Plane 0,1996,6034.915272847647
1997,0.1112833700575803,-0.000616113890742155,3.9560125,Plane 0,1997,6014.799258199163
1999,0.10509070382225008,-0.0009952110431577135,3.9560125,Plane 0,1999,6362.850512050383
2004,0.0994356464423082,0.0011318368100327219,3.9560125,Plane 0,2004,6707.6907820545875
2011,0.1155304729636576,0.0003455038688568228,3.9560125,Plane 0,2011,5848.837296358846
2019,0.10788050998130079,0.0008569136936080995,3.9560125,Plane 0,2019,6248.647944448312
2025,0.09418065196665165,-0.0008753799808768422,3.9560125,Plane 0,2025,7185.099290525491
2026,0.09318883913873313,-0.0002015636630297036,3.9560125,Plane 0,2026,7275.809045193992
2053,0.11588197831251147,0.0005188447314110621,4.0560125,Plane 1,6,6153.592184200041
2063,0.0956869433395056,-0.00020848260077832787,4.0560125,Plane 1,16,7279.37596680163
2067,0.12264097038338281,-0.000357948710405882,4.0560125,Plane 1,20,5803.08104556389
2073,0.09045368899170461,-0.0005048952152832285,4.0560125,Plane 1,26,7796.919711685099
2085,0.09952401405220411,-0.0012096525010738602,4.0560125,Plane 1,38,7059.791948898647
2095,0.12205197491207903,0.0004938094994858591,4.0560125,Plane 1,48,5751.070729173855
2097,0.10864125683360684,-0.00043560659042321027,4.0560125,Plane 1,50,6563.547500144347
2106,0.0952840937405016,-1.4301646814350862e-05,4.0560125,Plane 1,59,7477.267864853356
2111,0.12239803453426415,-0.00048088448927331213,4.0560125,Plane 1,64,5815.349800142857
2121,0.10775241914087809,0.000804419882803841,4.0560125,Plane 1,74,6599.400648759242
2127,0.10863213022154734,-0.0010710730864699973,4.0560125,Plane 1,80,6558.069664693067
2140,0.10437021260121182,-0.0013508740655890686,4.0560125,Plane 1,93,6812.053650590628
2142,0.11458573969660231,-0.0005577035423398852,4.0560125,Plane 1,95,6116.510243072535
2152,0.08880645049330049,0.0007703882300338809,4.0560125,Plane 1,105,8020.011210922044
2153,0.12170369836586836,0.0005288221720792703,4.0560125,Plane 1,106,5886.643102732515
2155,0.09197070012482646,0.0011480240593394146,4.0560125,Plane 1,108,7678.843487229412
2181,0.10559418979030852,-0.00017407800988424927,4.0560125,Plane 1,134,6760.921882067337
2184,0.11811664938698616,-0.001000335337929649,4.0560125,Plane 1,137,5983.154108450198
2185,0.10203648237010661,-0.0007187296393254961,4.0560125,Plane 1,138,6946.797452318691
2187,0.09165324213280626,0.000899087454462602,4.0560125,Plane 1,140,7657.57883925552
2189,0.11996993688537527,-0.00040895772200968744,4.0560125,Plane 1,142,5922.421610484434
2190,0.11381253130283853,-0.0006955046412849203,4.0560125,Plane 1,143,6236.2714955823585
2194,0.10506794630948947,-0.0005024414123672309,4.0560125,Plane 1,147,6697.0279745540465
2199,0.11624275807649408,0.0006384310279210944,4.0560125,Plane 1,152,6119.272392319456
2201,0.09223128957987697,-0.0007861070462674379,4.0560125,Plane 1,154,7728.952035430726
2204,0.09858593987446579,-0.00016361626223510928,4.0560125,Plane 1,157,7087.832075151386
2206,0.10853562672931169,-0.0007364713016877064,4.0560125,Plane 1,159,6466.194707450205
2210,0.11478197795912962,-0.0009811434516304146,4.0560125,Plane 1,163,6237.178459162696
2216,0.12380255619842503,0.000338826860759539,4.0560125,Plane 1,169,5793.791643533886
2220,0.0898475057108411,0.0011955903159947888,4.0560125,Plane 1,173,7840.821310476836
2224,0.10475087662777416,0.0016029309442943155,4.0560125,Plane 1,177,6697.155011563749
2229,0.10468771939352572,-0.0013197825152060682,4.0560125,Plane 1,182,6802.164448608323
2232,0.11996979120130828,-0.0006919802458367417,4.0560125,Plane 1,185,5946.9977248696705
2236,0.07962098770375903,0.00028928305371672057,4.0560125,Plane 1,189,9017.006461429972
2237,0.08986908049084381,6.26888052563802e-05,4.0560125,Plane 1,190,7838.326913943001
2244,0.09692653360648164,0.0007177956720600567,4.0560125,Plane 1,197,7268.0872926351685
2245,0.11837215608253629,0.0016708969183055176,4.0560125,Plane 1,198,5970.624155567702
2247,0.09953907799120572,-0.0011624908813290594,4.0560125,Plane 1,200,7119.817653437833
2251,0.11537710827402288,9.802310278678224e-05,4.0560125,Plane 1,204,6164.163155913379
2252,0.09837037096876508,0.0004962965412932867,4.0560125,Plane 1,205,7108.566555365216
2255,0.08295114618134697,0.0003296293948376385,4.0560125,Plane 1,208,8615.528082531519
2256,0.10932437018133713,0.0008800274494469042,4.0560125,Plane 1,209,6427.974286678241
2258,0.11544758194898991,-0.0002523245043560959,4.0560125,Plane 1,211,6060.118789975541
2260,0.10441901542747424,-0.00060673272552119,4.0560125,Plane 1,213,6819.184836879562
2261,0.10469757470485908,0.0002867980048495482,4.0560125,Plane 1,214,6806.587011207977
2264,0.08617200425972744,-0.0006255564914103142,4.0560125,Plane 1,217,8280.056256779953
2267,0.10811260168239163,-0.00020223451691950552,4.0560125,Plane 1,220,6594.493095830031
2271,0.10725817843526643,0.0006736048096803594,4.0560125,Plane 1,224,6538.70071054222
2275,0.09452526553788024,-0.0005303988307070123,4.0560125,Plane 1,228,7506.141294169497
2279,0.11615486732517613,0.00044757683478910415,4.0560125,Plane 1,232,6125.930159264088
2283,0.10431731583958057,-0.00045441878303384745,4.0560125,Plane 1,236,6825.488176016105
2284,0.11495026660788817,-0.000525592909893756,4.0560125,Plane 1,237,6237.278944417801
2285,0.12234408811835086,0.0006495445595784085,4.0560125,Plane 1,238,5856.013193150343
2290,0.1117050881277468,-0.0014391839144180635,4.0560125,Plane 1,243,6354.944150312887
2291,0.09605653281568631,-0.0007694656091306818,4.0560125,Plane 1,244,7362.77161458793
2307,0.12057789670226558,0.0003196455135106281,4.0560125,Plane 1,260,5927.338226338398
2311,0.11397796362511424,-0.0003217573208029731,4.0560125,Plane 1,264,6245.610936171757
2315,0.1124767783651353,0.0007746941621204608,4.0560125,Plane 1,268,6208.975926255643
2316,0.11821838085597074,7.338691969515428e-05,4.0560125,Plane 1,269,6032.22632553543
2317,0.0879372245144373,0.0008100408925168545,4.0560125,Plane 1,270,8079.993357549616
2327,0.08962303472073921,0.0011150970534020658,4.0560125,Plane 1,280,7861.185115500496
2328,0.10916401837186931,-0.0005603798970232669,4.0560125,Plane 1,281,6521.088233955846
2337,0.11861519240209129,-0.0006867714562934953,4.0560125,Plane 1,290,5940.310153582543
2338,0.122179525971436,-0.0002597458158463007,4.0560125,Plane 1,291,5845.020986159005
2339,0.10456988940483747,-0.0002179363994786856,4.0560125,Plane 1,292,6806.93598363573
2346,0.11043043687964427,-0.0010223455325714826,4.0560125,Plane 1,299,6483.503278081472
2352,0.12171210252687198,-0.0002088034187730813,4.0560125,Plane 1,305,5871.16266196194
2360,0.11266071176233981,0.000971287947728411,4.0560125,Plane 1,313,6237.462393476146
2361,0.1155077645222845,-0.0010097144403914949,4.0560125,Plane 1,314,6140.366124716082
2363,0.11494792387826057,-0.0010118272544409675,4.0560125,Plane 1,316,6207.271652426783
2372,0.11784219928389686,-0.0011299751711523584,4.0560125,Plane 1,325,5968.481605111809
2384,0.1183935121620138,-0.0008852143805840066,4.0560125,Plane 1,337,6035.369280314629
2385,0.10723306266080965,-0.000701525176146798,4.0560125,Plane 1,338,6668.038541708703
2386,0.11592269048954854,-0.00046848519980704026,4.0560125,Plane 1,339,6135.180775022582
2397,0.11944996211171253,0.00010641563465483044,4.0560125,Plane 1,350,5962.875676404143
2402,0.0956291859918019,-0.0012851302711555492,4.0560125,Plane 1,355,7448.346714034028
2406,0.10454798909997576,-0.000428854210246788,4.0560125,Plane 1,359,6813.493940317761
2409,0.11641190818763975,0.0008415888816372832,4.0560125,Plane 1,362,6008.164355967891
2414,0.11917634656941546,0.0005402005274736199,4.0560125,Plane 1,367,6019.845748208848
2421,0.1130028556664451,8.815759644892292e-05,4.0560125,Plane 1,374,6316.1525899861535
2425,0.10843391885534481,6.772360351465047e-05,4.0560125,Plane 1,378,6597.358369677275
2437,0.11288531292886028,0.0011722283988093514,4.0560125,Plane 1,390,6216.501401377826
2438,0.11764311847415625,-0.0003809610474808014,4.0560125,Plane 1,391,5956.356949212787
2442,0.09254916788187376,-0.0011029876027224474,4.0560125,Plane 1,395,7624.328111444947
2443,0.1115917204862995,0.000212155960142671,4.0560125,Plane 1,396,6417.263132806749
2444,0.11511231219967559,-0.001617915373275676,4.0560125,Plane 1,397,6174.635991914948
2446,0.1221734287683827,-0.0017879997729408862,4.0560125,Plane 1,399,5807.22079569674
2450,0.09467702419288575,0.00028815054891895764,4.0560125,Plane 1,403,7476.36023090671
2452,0.10902485023325875,0.0015518959588805869,4.0560125,Plane 1,405,6482.842417651747
2456,0.10738975239007748,0.0007559133299722978,4.0560125,Plane 1,409,6542.262385404377
2461,0.11887056159705252,-0.0009549269561092375,4.0560125,Plane 1,414,5989.941585906564
2462,0.08515470971225575,0.000525552736564986,4.0560125,Plane 1,415,8323.457013406074
2468,0.11251194913413314,0.000942906578146653,4.0560125,Plane 1,421,6226.4214531736125
2472,0.10303360631309416,-0.00016385698826113063,4.0560125,Plane 1,425,6758.154139878389
2478,0.1198625930303442,-0.0008492661957128316,4.0560125,Plane 1,431,5865.209311972286
2479,0.08162708900274686,1.3963490040547774e-05,4.0560125,Plane 1,432,8544.320451376972
2480,0.09180551839307177,-0.00013187790730178418,4.0560125,Plane 1,433,7745.37146630772
2481,0.08611264867937723,-0.0007028809034699335,4.0560125,Plane 1,434,8126.785089078851
2484,0.12301084563167404,0.0009590089228826518,4.0560125,Plane 1,437,5802.875428668036
2500,0.10813279603960667,0.0016127392394355922,4.0560125,Plane 1,453,6524.589735906421
2503,0.11475475158328702,-0.00044549175395240534,4.0560125,Plane 1,456,6190.215495364077
2509,0.11503525305956387,0.0012854286506510128,4.0560125,Plane 1,462,6110.953994821983
2514,0.09546550098152677,0.00030628641887351927,4.0560125,Plane 1,467,7469.18130664368
2522,0.10291344307061465,-0.0007547486013014229,4.0560125,Plane 1,475,6850.908576751941
2526,0.09692051071469843,-0.00040400058845863583,4.0560125,Plane 1,479,7359.543616769819
2530,0.11868350318273331,0.0007316809543342929,4.0560125,Plane 1,483,5921.205614958406
2532,0.10959787690134083,0.0007670466707938599,4.0560125,Plane 1,485,6447.868470703622
2536,0.11926697688705941,0.0010470780873905658,4.0560125,Plane 1,489,5948.432198965205
2537,0.1044642495187145,0.001100769338468979,4.0560125,Plane 1,490,6786.436067303167
2548,0.11324626337060026,-0.00019913095304094607,4.0560125,Plane 1,501,6186.457520537688
2549,0.07624363485181443,-0.0002551510073495067,4.0560125,Plane 1,502,9370.127773432627
2550,0.11445487594894857,-0.0007366326291720551,4.0560125,Plane 1,503,6168.981657373949
2553,0.11301487215711227,0.00012141062981065132,4.0560125,Plane 1,506,6202.930579980525
2558,0.11088494728794786,-0.0010014614141684794,4.0560125,Plane 1,511,6419.605391607876
2560,0.12232409451275478,-0.00046187440780131515,4.0560125,Plane 1,513,5733.508458149912
2563,0.09201925033875973,4.9611129753562736e-05,4.0560125,Plane 1,516,7613.876665900905
2564,0.09244320803440034,-0.001063240313737916,4.0560125,Plane 1,517,7653.254630855215
2565,0.11612552770234408,-0.0013832975444323953,4.0560125,Plane 1,518,6141.255741515974
2569,0.09432026436585696,0.0005446949137252076,4.0560125,Plane 1,522,7430.73768699082
2577,0.1118287321196513,-0.0005731880300542577,4.0560125,Plane 1,530,6316.318460770434
2579,0.12053680101349633,-0.00019631855355216029,4.0560125,Plane 1,532,5905.596832805366
2580,0.07374809751591728,0.0007213518457138959,4.0560125,Plane 1,533,9554.266747684396
2582,0.09280439425885592,0.0006031612975573839,4.0560125,Plane 1,535,7603.978134221354
2583,0.08293827870819927,-0.0002594684389756989,4.0560125,Plane 1,536,8397.218252505421
2596,0.08789820558998852,-0.0006048171718484915,4.0560125,Plane 1,549,8117.1536814734645
2599,0.10816798881122751,0.0005029129952881501,4.0560125,Plane 1,552,6582.321675525451
2604,0.10728830997449353,0.00032338610225320335,4.0560125,Plane 1,557,6512.020280080119
2606,0.10448602316717927,0.00021209099262339907,4.0560125,Plane 1,559,6697.158700857489
2608,0.11770579114211757,-0.0011039416913184701,4.0560125,Plane 1,561,6016.83010312592
2641,0.09361748907683302,0.0008176277961007098,4.0560125,Plane 1,594,7548.780564865227
2644,0.08922571245774504,0.0009758216624410358,4.0560125,Plane 1,597,7926.139061822813
2663,0.11203521857725893,-0.000701285195478709,4.0560125,Plane 1,616,6235.701325330574
2665,0.11631355879440317,0.0009442880807684743,4.0560125,Plane 1,618,6077.174395028398
2669,0.1194094940192221,-0.0011231340169292274,4.0560125,Plane 1,622,5887.07618420795
2670,0.10445995316904999,0.0007053044170857597,4.0560125,Plane 1,623,6774.421775607313
2673,0.10489308626158732,0.0008418048240273294,4.0560125,Plane 1,626,6719.14292336265
2682,0.119827081544971,-0.0007042760813661712,4.0560125,Plane 1,635,5945.942568682272
2687,0.10247343637299111,0.0012958876779984286,4.0560125,Plane 1,640,6892.31895779649
2688,0.1023968349315871,0.0009721466414254832,4.0560125,Plane 1,641,6905.337783739548
2694,0.11475793583626254,-3.465095026372527e-05,4.0560125,Plane 1,647,6132.932612993
2701,0.0958345933398431,0.0007721212147586524,4.0560125,Plane 1,654,7392.501794696939
2702,0.10174079989813511,0.00047900935635123543,4.0560125,Plane 1,655,7005.066261059288
2703,0.12219675746211439,0.0016123390952193857,4.0560125,Plane 1,656,5784.37260634931
2717,0.10126379834569817,-0.0003139495824861076,4.0560125,Plane 1,670,6888.319705325476
2718,0.11132626684209825,-0.0004510448591209895,4.0560125,Plane 1,671,6393.737688463542
2722,0.12173798846897772,-0.0004110672736531971,4.0560125,Plane 1,675,5748.458544873923
2727,0.11750049312802292,0.00041447685315048287,4.0560125,Plane 1,680,6064.841545680884
2743,0.10646105542903703,0.000964768470098501,4.0560125,Plane 1,696,6709.551103848587
2744,0.12008060841549519,0.0011852118671265201,4.0560125,Plane 1,697,5902.217294971139
2752,0.10915135716125333,0.0002630509732962694,4.0560125,Plane 1,705,6383.919376703212
2753,0.12454548876100148,-0.0002348673232640008,4.0560125,Plane 1,706,5729.2060898819755
2760,0.08520190804136471,0.00020166473282638258,4.0560125,Plane 1,713,8204.30097349378
2762,0.10418032623300341,0.0012307452596387518,4.0560125,Plane 1,715,6811.259412288898
2766,0.11551244773932422,-0.0007881364752234508,4.0560125,Plane 1,719,6154.456763687392
2773,0.1124444433682062,0.0010455044700666332,4.0560125,Plane 1,726,6346.868501154731
2780,0.0944232182519799,-0.00018352359124265772,4.0560125,Plane 1,733,7534.948638349776
2785,0.10466771609608912,-0.0004219553066113667,4.0560125,Plane 1,738,6776.087964677737
2788,0.0955103380230396,-0.0008371893491315085,4.0560125,Plane 1,741,7315.5264432926415
2791,0.11388474961361972,0.00023707448005607943,4.0560125,Plane 1,744,6280.730609094346
2792,0.12302652980090972,-0.0009952271559729971,4.0560125,Plane 1,745,5758.742448529889
2794,0.07398783537586708,0.0008251438367814979,4.0560125,Plane 1,747,9576.41953232493
2795,0.12019815877696308,0.0007118158089664978,4.0560125,Plane 1,748,5848.738931317243
2796,0.09994630353666381,-0.0005038795509525001,4.0560125,Plane 1,749,7042.041772707499
2804,0.10810003428482441,-0.0005991260523849346,4.0560125,Plane 1,757,6580.197982488401
2805,0.12122327275022016,0.0007111336075118554,4.0560125,Plane 1,758,5814.034977358592
2807,0.10938770862623627,0.001093111734735735,4.0560125,Plane 1,760,6455.07267278189
2808,0.11890390810650397,-6.002899481434574e-05,4.0560125,Plane 1,761,5993.785572689611
2811,0.12253065162723085,0.0011423405984017808,4.0560125,Plane 1,764,5726.837648138086
2812,0.11761171703754794,-0.0006214581258462382,4.0560125,Plane 1,765,6044.615840336435
2815,0.10898976524186416,0.000430742295188631,4.0560125,Plane 1,768,6532.221064072072
2819,0.11003205255214313,0.0007863749926277137,4.0560125,Plane 1,772,6503.691168378709
2820,0.11480617514552773,0.0004379333598747494,4.0560125,Plane 1,773,6075.2468959578655
2821,0.12437424351206584,-0.0004594436025483899,4.0560125,Plane 1,774,5730.352828260327
2822,0.10639256000382931,0.0009162724958240195,4.0560125,Plane 1,775,6619.790812538066
2823,0.1057353525034471,0.00010449643222867215,4.0560125,Plane 1,776,6722.12221264852
2824,0.09336590353416949,0.0009832432411355427,4.0560125,Plane 1,777,7564.4768211231385
2826,0.12156332329332196,-0.0008508158562062974,4.0560125,Plane 1,779,5852.141805685088
2835,0.1025445887353298,0.0007647345708217996,4.0560125,Plane 1,788,6937.570115420161
2839,0.12185365345553616,-8.407475324931742e-05,4.0560125,Plane 1,792,5760.31734022179
2843,0.11173338457605965,0.00020755039287283526,4.0560125,Plane 1,796,6380.260492630105
2849,0.118442352932014,0.00040483686603363017,4.0560125,Plane 1,802,5972.722490386325
2852,0.11444255178984115,0.0005219951876698239,4.0560125,Plane 1,805,6190.612111822037
2853,0.08605388384927981,0.00047418797875673066,4.0560125,Plane 1,806,8202.325644223027
2856,0.11545078227438461,5.5800311750286496e-05,4.0560125,Plane 1,809,6041.9615065331345
2863,0.09791480143520606,0.0012880110014750498,4.0560125,Plane 1,816,7239.124392705788
2864,0.10241858208345196,-0.001139945947306363,4.0560125,Plane 1,817,6935.81352156327
2865,0.08854382677934143,-0.0004239576016589027,4.0560125,Plane 1,818,8083.980068151734
2866,0.08886189319454108,0.0005883092964167259,4.0560125,Plane 1,819,7905.878119897785
2868,0.09815143425313341,-0.00041062063218001656,4.0560125,Plane 1,821,7158.3828744810235
2869,0.11192632307449733,0.0005890937450551361,4.0560125,Plane 1,822,6280.5913745798625
2870,0.11959307570828048,-0.000680180274598844,4.0560125,Plane 1,823,5910.7575625307345
2871,0.10973455554516601,-0.0005762551419954989,4.0560125,Plane 1,824,6450.547936432828
2878,0.10931035067244484,0.0007195597185169118,4.0560125,Plane 1,831,6439.326246035497
2887,0.10389578829950588,0.0006436157481592416,4.0560125,Plane 1,840,6866.682285413522
2892,0.11952981048012223,-0.00043025361519521103,4.0560125,Plane 1,845,5964.165634262577
2897,0.11713317206019534,0.0005587965692760157,4.0560125,Plane 1,850,6002.539003077594
2904,0.1008575314808693,0.001110398885068684,4.0560125,Plane 1,857,7009.604933485522
2905,0.12304722213872725,0.0006687632564714752,4.0560125,Plane 1,858,5710.711137716846
2913,0.10641970584533814,0.0007890114297266129,4.0560125,Plane 1,866,6616.4688024179895
2917,0.11681139214336954,0.00025002389518432775,4.0560125,Plane 1,870,6084.101130188402
2921,0.10867821289925375,0.0006994014626502026,4.0560125,Plane 1,874,6511.547069663721
2925,0.11689658807079689,0.0009322245905525283,4.0560125,Plane 1,878,6010.550955914803
2926,0.11183395327087037,0.00016991205647787775,4.0560125,Plane 1,879,6248.038220415315
2928,0.11396197756155464,-0.00018012858815797723,4.0560125,Plane 1,881,6123.658342485258
2937,0.10055028858360857,-0.0009213021604546113,4.0560125,Plane 1,890,7015.361793429065
2938,0.11229150420761469,-0.0007497590671024287,4.0560125,Plane 1,891,6223.395296250534
2941,0.104907271778561,-0.0005616880584743655,4.0560125,Plane 1,894,6677.710405742946
2947,0.11378740724739218,-0.00042748798320248915,4.0560125,Plane 1,900,6154.214544731891
2949,0.11586801331177425,0.0009052463971728355,4.0560125,Plane 1,902,6057.784366866024
2951,0.11739272948718842,0.0011633661878457744,4.0560125,Plane 1,904,6002.377682512067
2958,0.09864315595020012,-0.0012681056698118517,4.0560125,Plane 1,911,7088.251261576387
2960,0.1139679188139791,0.0008734841480615085,4.0560125,Plane 1,913,6240.266069967397
2964,0.11776463793199134,0.0008035442459796331,4.0560125,Plane 1,917,5972.658759068188
2969,0.09204223098932979,-0.000554315282501637,4.0560125,Plane 1,922,7644.3944385472005
2971,0.10654934297041001,0.000627698133171833,4.0560125,Plane 1,924,6690.068027086206
2978,0.09465492360269123,0.0008584346267823941,4.0560125,Plane 1,931,7419.925401747374
2980,0.10015998881524256,0.0003669456615972456,4.0560125,Plane 1,933,7021.18103149196
2981,0.09644228685519583,0.0006406744188893398,4.0560125,Plane 1,934,7344.527210130835
2982,0.08267157659172163,-0.0012158472453509509,4.0560125,Plane 1,935,8568.22509225719
2983,0.11408010210963047,0.0008532085127626839,4.0560125,Plane 1,936,6184.004717706227
2985,0.11914995982413372,-0.000728646364627554,4.0560125,Plane 1,938,5916.219028878987
2990,0.08895402432393358,0.0005964591003483486,4.0560125,Plane 1,943,8044.842810279835
2997,0.10938531801984781,-0.0004225661951526422,4.0560125,Plane 1,950,6441.182652074267
3005,0.09472915224704771,-0.00014388944623979172,4.0560125,Plane 1,958,7367.041594553741
3019,0.12170369101738875,0.0006782955659520286,4.0560125,Plane 1,972,5813.457348494727
3022,0.09261685473998683,-0.0014306634237194085,4.0560125,Plane 1,975,7578.571051054964
3028,0.11911793511965957,-0.0009190626283160901,4.0560125,Plane 1,981,5861.777952310158
3035,0.12104764541094176,-0.000836113015896111,4.0560125,Plane 1,988,5794.400997795897
3036,0.12191017442933022,-0.0010716227840587252,4.0560125,Plane 1,989,5773.524700982428
3039,0.08940948246527244,0.00034989611274226364,4.0560125,Plane 1,992,7968.892988621422
3045,0.10092496443170854,-0.00013894233035218343,4.0560125,Plane 1,998,7092.30395215652
